Emp_ID,Emp_Name,Order_ID,Attendance_Percentage,Picking_Time_Minutes,Income_Earned
PK079,Meena Devi,ORD008516,93.44,19,51.91
PK240,Sanjay Kumar,ORD008517,90.3,8,15.62
PK249,Harish M,ORD008518,93.99,3,84.66
PK029,Meena Devi,ORD008519,90.13,17,75.12
PK058,Divya Nair,ORD008520,82.72,14,65.08
PK122,Divya Nair,ORD008521,86.33,3,20.47
PK070,Meena Devi,ORD008522,82.42,14,94.18
PK088,Divya Nair,ORD008523,90.07,4,83.69
PK203,Meena Devi,ORD008524,92.16,17,68.2
PK016,Harish M,ORD008525,89.78,19,57.24
PK117,Rahul Singh,ORD008526,99.73,15,46.97
PK045,Harish M,ORD008527,86.76,17,77.61
PK193,Rahul Singh,ORD008528,98.91,5,61.38
PK204,Harish M,ORD008529,94.72,9,71.17
PK211,Swetha R,ORD008530,89.68,13,108.05
PK062,Karthik Raj,ORD008531,98.8,3,43.9
PK195,Priya Sharma,ORD008532,86.64,9,95.15
PK120,Naveen Kumar,ORD008533,98.67,15,87.01
PK241,Priya Sharma,ORD008534,97.12,9,39.23
PK230,Priya Sharma,ORD008535,93.6,12,30.31
PK199,Karthik Raj,ORD008536,84.5,4,99.71
PK186,Arun Kumar,ORD008537,90.77,8,72.59
PK036,Vignesh R,ORD008538,93.32,9,26.21
PK157,Meena Devi,ORD008539,97.61,15,16.78
PK139,Naveen Kumar,ORD008540,87.93,15,61.5
PK042,Karthik Raj,ORD008541,94.45,12,68.47
PK083,Naveen Kumar,ORD008542,94.98,14,94.58
PK060,Divya Nair,ORD008543,82.9,4,35.6
PK106,Divya Nair,ORD008544,84.64,19,105.84
PK105,Karthik Raj,ORD008545,87.37,11,25.99
PK069,Priya Sharma,ORD008546,85.37,6,39.28
PK096,Rahul Singh,ORD008547,93.76,14,104.69
PK123,Naveen Kumar,ORD008548,85.78,19,37.46
PK013,Vignesh R,ORD008549,82.03,9,70.26
PK213,Sanjay Kumar,ORD008550,98.02,17,60.59
PK147,Sanjay Kumar,ORD008551,91.51,6,41.02
PK229,Karthik Raj,ORD008552,88.91,5,23.8
PK234,Arun Kumar,ORD008553,88.13,17,72.82
PK152,Sanjay Kumar,ORD008554,90.02,7,45.07
PK102,Rahul Singh,ORD008555,83.4,6,20.64
PK183,Arun Kumar,ORD008556,85.59,14,86.6
PK087,Anitha S,ORD008557,88.16,7,77.32
PK178,Divya Nair,ORD008558,97.75,14,99.58
PK157,Harish M,ORD008559,82.62,20,93.74
PK142,Karthik Raj,ORD008560,97.48,20,117.88
PK137,Anitha S,ORD008561,86.79,11,87.39
PK086,Karthik Raj,ORD008562,84.6,8,45.35
PK144,Swetha R,ORD008563,91.19,18,46.37
PK195,Harish M,ORD008564,89.36,20,21.03
PK023,Karthik Raj,ORD008565,95.69,16,63.89
PK046,Priya Sharma,ORD008566,90.41,16,17.52
PK107,Rahul Singh,ORD008567,99.39,7,108.13
PK106,Karthik Raj,ORD008568,85.78,10,58.45
PK052,Naveen Kumar,ORD008569,93.04,11,76.93
PK155,Swetha R,ORD008570,92.1,3,69.55
PK211,Karthik Raj,ORD008571,82.32,4,25.58
PK171,Harish M,ORD008572,87.38,20,36.71
PK005,Sanjay Kumar,ORD008573,90.16,11,50.04
PK124,Priya Sharma,ORD008574,90.2,19,42.25
PK080,Divya Nair,ORD008575,85.83,11,57.25
PK198,Harish M,ORD008576,83.76,18,100.12
PK054,Anitha S,ORD008577,85.29,9,27.87
PK107,Sanjay Kumar,ORD008578,97.98,16,60.89
PK019,Priya Sharma,ORD008579,84.99,18,19.38
PK009,Karthik Raj,ORD008580,97.96,18,40.27
PK103,Karthik Raj,ORD008581,94.97,3,48.16
PK234,Harish M,ORD008582,86.96,16,21.62
PK176,Arun Kumar,ORD008583,93.89,4,100.71
PK165,Meena Devi,ORD008584,87.59,9,49.29
PK225,Priya Sharma,ORD008585,89.18,12,26.45
PK103,Meena Devi,ORD008586,90.43,7,69.01
PK210,Arun Kumar,ORD008587,96.89,13,51.28
PK220,Harish M,ORD008588,98.61,4,75.08
PK160,Rahul Singh,ORD008589,91.99,7,41.0
PK068,Karthik Raj,ORD008590,92.11,20,80.82
PK129,Meena Devi,ORD008591,85.15,5,58.92
PK001,Karthik Raj,ORD008592,99.68,10,22.26
PK013,Rahul Singh,ORD008593,87.13,20,99.43
PK007,Rahul Singh,ORD008594,82.46,19,52.15
PK131,Sanjay Kumar,ORD008595,90.22,15,16.17
PK212,Karthik Raj,ORD008596,83.19,16,65.42
PK124,Priya Sharma,ORD008597,83.83,4,87.64
PK035,Vignesh R,ORD008598,97.61,18,25.34
PK146,Anitha S,ORD008599,94.06,11,27.61
PK173,Rahul Singh,ORD008600,95.12,6,70.26
PK233,Arun Kumar,ORD008601,92.19,6,110.18
PK199,Sanjay Kumar,ORD008602,85.29,4,101.52
PK131,Karthik Raj,ORD008603,88.01,18,102.73
PK076,Sanjay Kumar,ORD008604,95.79,3,109.64
PK091,Harish M,ORD008605,96.08,18,82.24
PK042,Anitha S,ORD008606,87.54,11,68.98
PK166,Naveen Kumar,ORD008607,90.8,14,93.19
PK012,Swetha R,ORD008608,98.29,15,99.23
PK195,Rahul Singh,ORD008609,96.09,16,24.05
PK229,Anitha S,ORD008610,89.17,15,15.89
PK159,Anitha S,ORD008611,83.04,9,67.78
PK211,Priya Sharma,ORD008612,83.84,5,60.11
PK087,Vignesh R,ORD008613,99.04,15,25.78
PK117,Sanjay Kumar,ORD008614,89.24,12,79.32
PK194,Sanjay Kumar,ORD008615,91.68,17,106.35
PK004,Karthik Raj,ORD008616,82.41,3,52.27
PK091,Rahul Singh,ORD008617,90.78,4,65.63
PK239,Vignesh R,ORD008618,86.02,12,23.92
PK246,Divya Nair,ORD008619,85.58,7,52.99
PK020,Rahul Singh,ORD008620,89.91,19,91.39
PK098,Swetha R,ORD008621,95.52,18,21.85
PK046,Karthik Raj,ORD008622,93.73,18,72.84
PK226,Karthik Raj,ORD008623,82.07,9,77.8
PK095,Divya Nair,ORD008624,89.96,16,31.1
PK062,Harish M,ORD008625,83.87,7,35.65
PK091,Karthik Raj,ORD008626,97.98,11,86.57
PK023,Vignesh R,ORD008627,86.44,18,92.05
PK165,Harish M,ORD008628,97.65,4,39.81
PK083,Vignesh R,ORD008629,82.21,13,101.8
PK009,Arun Kumar,ORD008630,89.15,14,66.81
PK101,Rahul Singh,ORD008631,83.29,16,19.51
PK116,Anitha S,ORD008632,89.23,3,68.74
PK016,Naveen Kumar,ORD008633,92.17,20,63.43
PK183,Meena Devi,ORD008634,92.88,9,77.93
PK068,Harish M,ORD008635,93.9,3,28.59
PK109,Anitha S,ORD008636,83.8,4,83.44
PK012,Naveen Kumar,ORD008637,96.54,5,81.93
PK164,Arun Kumar,ORD008638,88.29,20,114.56
PK078,Vignesh R,ORD008639,83.21,3,39.7
PK171,Naveen Kumar,ORD008640,91.28,12,113.62
PK036,Priya Sharma,ORD008641,98.88,11,18.68
PK059,Anitha S,ORD008642,84.28,19,17.32
PK230,Arun Kumar,ORD008643,88.12,8,24.47
PK102,Priya Sharma,ORD008644,83.99,14,15.65
PK110,Arun Kumar,ORD008645,95.64,18,31.5
PK162,Harish M,ORD008646,94.01,7,40.18
PK140,Vignesh R,ORD008647,82.51,16,17.46
PK174,Rahul Singh,ORD008648,91.96,3,77.67
PK082,Karthik Raj,ORD008649,86.51,8,92.1
PK219,Swetha R,ORD008650,83.23,7,112.63
PK092,Sanjay Kumar,ORD008651,85.48,12,22.81
PK008,Meena Devi,ORD008652,95.23,15,49.02
PK088,Meena Devi,ORD008653,85.77,3,117.76
PK144,Priya Sharma,ORD008654,91.75,18,83.23
PK162,Naveen Kumar,ORD008655,97.45,3,91.2
PK181,Meena Devi,ORD008656,91.78,8,96.1
PK051,Rahul Singh,ORD008657,95.55,6,112.72
PK242,Sanjay Kumar,ORD008658,84.04,14,112.0
PK037,Sanjay Kumar,ORD008659,88.12,18,69.09
PK069,Rahul Singh,ORD008660,90.24,4,54.44
PK100,Karthik Raj,ORD008661,85.11,18,51.74
PK025,Divya Nair,ORD008662,88.21,5,91.07
PK025,Rahul Singh,ORD008663,88.16,12,105.19
PK087,Naveen Kumar,ORD008664,85.98,20,30.55
PK230,Arun Kumar,ORD008665,83.44,20,94.04
PK202,Arun Kumar,ORD008666,88.83,20,16.98
PK114,Meena Devi,ORD008667,83.18,15,117.83
PK047,Divya Nair,ORD008668,98.51,11,95.57
PK081,Sanjay Kumar,ORD008669,93.46,3,114.13
PK092,Priya Sharma,ORD008670,91.71,11,111.61
PK172,Naveen Kumar,ORD008671,82.95,4,62.78
PK245,Priya Sharma,ORD008672,86.84,18,80.76
PK027,Naveen Kumar,ORD008673,89.71,19,89.26
PK036,Priya Sharma,ORD008674,87.71,14,26.68
PK067,Anitha S,ORD008675,85.5,6,67.96
PK121,Harish M,ORD008676,93.4,3,26.56
PK001,Anitha S,ORD008677,94.63,12,78.31
PK160,Priya Sharma,ORD008678,89.48,12,62.17
PK141,Divya Nair,ORD008679,89.32,8,110.5
PK047,Arun Kumar,ORD008680,85.64,7,54.52
PK188,Meena Devi,ORD008681,96.5,13,40.4
PK018,Vignesh R,ORD008682,84.12,5,50.24
PK125,Naveen Kumar,ORD008683,90.15,5,55.16
PK238,Harish M,ORD008684,97.41,7,31.94
PK137,Divya Nair,ORD008685,89.88,10,70.88
PK107,Harish M,ORD008686,93.46,16,73.47
PK231,Karthik Raj,ORD008687,97.98,18,85.32
PK167,Swetha R,ORD008688,86.5,8,51.35
PK027,Sanjay Kumar,ORD008689,89.81,8,81.57
PK043,Harish M,ORD008690,85.77,11,70.27
PK054,Naveen Kumar,ORD008691,97.37,14,68.91
PK130,Arun Kumar,ORD008692,88.41,15,117.9
PK075,Naveen Kumar,ORD008693,85.51,12,36.51
PK118,Anitha S,ORD008694,84.95,15,107.66
PK069,Swetha R,ORD008695,99.64,18,39.52
PK124,Priya Sharma,ORD008696,97.46,6,31.81
PK056,Karthik Raj,ORD008697,85.67,3,20.55
PK038,Priya Sharma,ORD008698,99.43,4,19.43
PK129,Meena Devi,ORD008699,94.16,15,33.15
PK086,Sanjay Kumar,ORD008700,89.89,4,80.49
PK072,Arun Kumar,ORD008701,85.56,11,59.78
PK155,Vignesh R,ORD008702,92.02,5,60.81
PK065,Karthik Raj,ORD008703,85.87,4,52.85
PK057,Vignesh R,ORD008704,99.54,20,112.86
PK099,Anitha S,ORD008705,86.74,20,61.88
PK087,Naveen Kumar,ORD008706,98.01,3,99.87
PK216,Rahul Singh,ORD008707,89.56,12,88.88
PK117,Karthik Raj,ORD008708,97.15,18,39.59
PK082,Naveen Kumar,ORD008709,93.92,12,107.66
PK034,Sanjay Kumar,ORD008710,99.19,13,112.99
PK005,Naveen Kumar,ORD008711,84.21,3,95.25
PK058,Arun Kumar,ORD008712,91.14,15,88.9
PK043,Swetha R,ORD008713,95.41,6,83.87
PK179,Meena Devi,ORD008714,99.29,9,32.56
PK245,Vignesh R,ORD008715,82.34,5,17.66
PK134,Meena Devi,ORD008716,82.78,3,23.35
PK075,Arun Kumar,ORD008717,82.23,5,73.76
PK201,Sanjay Kumar,ORD008718,99.72,13,89.51
PK101,Swetha R,ORD008719,84.67,8,101.64
PK178,Meena Devi,ORD008720,95.79,17,31.65
PK087,Anitha S,ORD008721,84.54,4,77.11
PK134,Priya Sharma,ORD008722,89.38,10,94.04
PK088,Sanjay Kumar,ORD008723,92.94,11,29.81
PK066,Arun Kumar,ORD008724,93.9,5,92.69
PK048,Harish M,ORD008725,97.73,10,53.9
PK121,Sanjay Kumar,ORD008726,95.91,11,94.37
PK071,Priya Sharma,ORD008727,99.26,14,33.82
PK086,Divya Nair,ORD008728,90.97,15,56.82
PK155,Meena Devi,ORD008729,84.42,17,41.0
PK145,Rahul Singh,ORD008730,96.11,18,116.37
PK205,Sanjay Kumar,ORD008731,92.43,15,26.38
PK016,Naveen Kumar,ORD008732,98.51,10,44.5
PK115,Anitha S,ORD008733,98.93,16,29.87
PK218,Arun Kumar,ORD008734,82.29,7,35.21
PK072,Priya Sharma,ORD008735,84.37,19,26.63
PK018,Naveen Kumar,ORD008736,87.63,16,104.78
PK101,Anitha S,ORD008737,84.99,10,117.79
PK191,Rahul Singh,ORD008738,84.84,12,20.8
PK211,Sanjay Kumar,ORD008739,93.36,9,72.39
PK234,Rahul Singh,ORD008740,94.29,20,23.82
PK149,Rahul Singh,ORD008741,89.52,11,35.19
PK199,Meena Devi,ORD008742,88.77,19,86.54
PK135,Vignesh R,ORD008743,99.28,19,30.25
PK023,Vignesh R,ORD008744,99.08,4,104.05
PK065,Anitha S,ORD008745,94.44,19,112.97
PK070,Vignesh R,ORD008746,89.89,10,91.22
PK113,Karthik Raj,ORD008747,97.9,12,96.92
PK190,Harish M,ORD008748,92.02,18,107.04
PK213,Priya Sharma,ORD008749,88.63,5,97.72
PK123,Harish M,ORD008750,84.33,18,72.93
PK110,Divya Nair,ORD008751,94.87,17,114.78
PK206,Meena Devi,ORD008752,83.36,17,80.7
PK168,Divya Nair,ORD008753,90.42,18,40.11
PK093,Arun Kumar,ORD008754,86.88,11,96.54
PK047,Arun Kumar,ORD008755,91.29,17,36.73
PK185,Priya Sharma,ORD008756,84.27,18,40.26
PK017,Arun Kumar,ORD008757,89.82,17,95.77
PK110,Meena Devi,ORD008758,89.62,6,52.13
PK031,Sanjay Kumar,ORD008759,84.97,9,100.83
PK074,Divya Nair,ORD008760,93.05,15,60.12
PK086,Sanjay Kumar,ORD008761,82.87,16,58.21
PK222,Vignesh R,ORD008762,93.7,7,49.96
PK208,Priya Sharma,ORD008763,91.42,10,30.79
PK180,Sanjay Kumar,ORD008764,96.53,14,80.15
PK115,Vignesh R,ORD008765,93.79,12,114.39
PK097,Arun Kumar,ORD008766,97.47,7,96.59
PK216,Rahul Singh,ORD008767,84.53,18,54.21
PK002,Rahul Singh,ORD008768,97.65,20,63.23
PK086,Karthik Raj,ORD008769,98.55,4,36.58
PK007,Karthik Raj,ORD008770,90.08,9,102.51
PK076,Arun Kumar,ORD008771,98.19,9,109.24
PK030,Naveen Kumar,ORD008772,99.72,7,88.94
PK058,Naveen Kumar,ORD008773,89.66,19,64.96
PK156,Rahul Singh,ORD008774,83.95,4,105.61
PK044,Sanjay Kumar,ORD008775,92.48,20,17.11
PK030,Meena Devi,ORD008776,88.06,11,103.3
PK123,Harish M,ORD008777,91.32,9,63.33
PK235,Arun Kumar,ORD008778,90.79,4,76.09
PK189,Meena Devi,ORD008779,86.68,14,103.31
PK224,Anitha S,ORD008780,89.91,19,111.8
PK180,Karthik Raj,ORD008781,83.48,12,69.02
PK234,Swetha R,ORD008782,96.54,14,65.31
PK104,Harish M,ORD008783,96.65,6,65.6
PK157,Sanjay Kumar,ORD008784,90.27,10,71.25
PK231,Meena Devi,ORD008785,83.8,7,107.97
PK208,Rahul Singh,ORD008786,84.93,13,107.22
PK023,Harish M,ORD008787,97.71,7,83.3
PK214,Swetha R,ORD008788,84.33,16,52.9
PK197,Vignesh R,ORD008789,89.18,7,42.05
PK091,Naveen Kumar,ORD008790,89.63,4,94.7
PK250,Vignesh R,ORD008791,95.27,3,38.27
PK154,Arun Kumar,ORD008792,95.16,14,48.68
PK185,Sanjay Kumar,ORD008793,98.2,18,79.49
PK045,Vignesh R,ORD008794,95.49,12,114.57
PK154,Swetha R,ORD008795,91.59,6,118.23
PK186,Divya Nair,ORD008796,82.37,9,59.03
PK125,Anitha S,ORD008797,82.95,19,103.13
PK061,Rahul Singh,ORD008798,89.24,14,110.08
PK242,Naveen Kumar,ORD008799,94.67,20,45.38
PK039,Karthik Raj,ORD008800,98.21,3,110.27
PK019,Anitha S,ORD008801,91.45,3,84.51
PK244,Rahul Singh,ORD008802,87.86,9,18.48
PK063,Arun Kumar,ORD008803,93.86,16,23.4
PK018,Karthik Raj,ORD008804,99.44,8,60.22
PK215,Priya Sharma,ORD008805,92.03,11,63.61
PK130,Vignesh R,ORD008806,86.65,17,35.34
PK230,Divya Nair,ORD008807,98.78,10,33.51
PK038,Divya Nair,ORD008808,99.98,4,82.5
PK190,Swetha R,ORD008809,91.3,15,35.33
PK141,Swetha R,ORD008810,83.72,17,42.65
PK108,Naveen Kumar,ORD008811,82.56,16,100.01
PK236,Priya Sharma,ORD008812,97.59,19,27.7
PK059,Harish M,ORD008813,98.09,13,56.05
PK222,Harish M,ORD008814,98.7,14,99.85
PK086,Priya Sharma,ORD008815,90.41,7,44.26
PK144,Anitha S,ORD008816,97.01,15,49.29
PK106,Rahul Singh,ORD008817,85.95,19,79.2
PK064,Anitha S,ORD008818,94.15,9,78.92
PK241,Priya Sharma,ORD008819,82.53,4,103.41
PK112,Divya Nair,ORD008820,83.99,8,93.53
PK042,Meena Devi,ORD008821,83.18,18,102.59
PK216,Anitha S,ORD008822,87.77,6,28.79
PK153,Sanjay Kumar,ORD008823,82.73,18,68.15
PK044,Divya Nair,ORD008824,97.59,18,69.99
PK142,Karthik Raj,ORD008825,95.42,6,66.77
PK217,Arun Kumar,ORD008826,98.79,8,103.18
PK150,Arun Kumar,ORD008827,90.8,4,35.25
PK243,Rahul Singh,ORD008828,91.53,20,51.81
PK015,Meena Devi,ORD008829,85.92,9,55.79
PK218,Meena Devi,ORD008830,95.27,4,96.37
PK210,Naveen Kumar,ORD008831,99.83,10,82.05
PK168,Naveen Kumar,ORD008832,94.3,20,55.92
PK225,Naveen Kumar,ORD008833,82.17,4,93.54
PK102,Sanjay Kumar,ORD008834,93.39,3,78.82
PK048,Anitha S,ORD008835,91.75,5,52.62
PK108,Divya Nair,ORD008836,82.02,9,93.99
PK250,Swetha R,ORD008837,83.74,7,23.6
PK152,Sanjay Kumar,ORD008838,93.39,19,54.04
PK068,Anitha S,ORD008839,86.83,20,99.9
PK030,Priya Sharma,ORD008840,89.15,20,100.32
PK225,Naveen Kumar,ORD008841,97.29,16,56.95
PK237,Karthik Raj,ORD008842,88.94,13,25.89
PK044,Rahul Singh,ORD008843,82.56,8,92.02
PK074,Karthik Raj,ORD008844,84.67,9,92.25
PK039,Arun Kumar,ORD008845,87.0,3,34.21
PK018,Swetha R,ORD008846,88.11,15,105.41
PK180,Divya Nair,ORD008847,96.05,15,83.57
PK020,Anitha S,ORD008848,93.85,6,28.1
PK144,Swetha R,ORD008849,90.78,12,37.9
PK152,Sanjay Kumar,ORD008850,83.71,10,50.6
PK196,Swetha R,ORD008851,91.07,3,80.39
PK061,Vignesh R,ORD008852,85.63,11,66.76
PK048,Priya Sharma,ORD008853,89.18,17,54.8
PK240,Sanjay Kumar,ORD008854,86.67,6,53.76
PK184,Swetha R,ORD008855,97.81,19,84.88
PK065,Priya Sharma,ORD008856,99.83,6,21.01
PK082,Karthik Raj,ORD008857,87.85,17,75.89
PK079,Anitha S,ORD008858,92.66,16,74.63
PK117,Sanjay Kumar,ORD008859,83.99,8,96.62
PK083,Karthik Raj,ORD008860,98.03,7,88.52
PK047,Karthik Raj,ORD008861,89.77,5,103.92
PK190,Divya Nair,ORD008862,96.59,5,57.6
PK119,Divya Nair,ORD008863,95.88,6,110.55
PK179,Naveen Kumar,ORD008864,88.3,13,69.22
PK135,Priya Sharma,ORD008865,99.18,8,105.36
PK117,Swetha R,ORD008866,83.16,8,46.2
PK034,Harish M,ORD008867,94.65,16,57.27
PK227,Arun Kumar,ORD008868,93.61,15,65.47
PK100,Naveen Kumar,ORD008869,89.64,12,50.88
PK176,Priya Sharma,ORD008870,86.49,11,69.63
PK145,Rahul Singh,ORD008871,99.25,8,53.87
PK040,Karthik Raj,ORD008872,84.55,17,85.25
PK098,Rahul Singh,ORD008873,93.84,12,19.03
PK044,Divya Nair,ORD008874,96.55,10,75.38
PK155,Naveen Kumar,ORD008875,94.54,12,57.05
PK170,Harish M,ORD008876,84.13,8,89.19
PK144,Karthik Raj,ORD008877,89.27,17,100.73
PK024,Vignesh R,ORD008878,87.06,17,84.78
PK101,Divya Nair,ORD008879,94.23,14,45.83
PK183,Karthik Raj,ORD008880,84.21,17,29.09
PK105,Anitha S,ORD008881,89.43,19,85.68
PK158,Karthik Raj,ORD008882,82.4,7,40.16
PK136,Anitha S,ORD008883,85.05,8,78.86
PK239,Harish M,ORD008884,83.61,8,96.54
PK201,Meena Devi,ORD008885,96.98,20,82.7
PK193,Sanjay Kumar,ORD008886,90.16,8,98.15
PK063,Karthik Raj,ORD008887,95.08,18,44.3
PK141,Karthik Raj,ORD008888,82.27,20,54.28
PK001,Vignesh R,ORD008889,91.91,17,51.42
PK004,Rahul Singh,ORD008890,90.95,16,39.22
PK051,Arun Kumar,ORD008891,83.42,11,54.84
PK037,Arun Kumar,ORD008892,91.19,11,63.32
PK198,Sanjay Kumar,ORD008893,86.18,10,102.66
PK058,Anitha S,ORD008894,83.14,9,16.18
PK231,Divya Nair,ORD008895,96.31,3,37.25
PK038,Divya Nair,ORD008896,98.21,9,59.24
PK109,Vignesh R,ORD008897,96.29,8,80.01
PK036,Arun Kumar,ORD008898,85.25,11,88.9
PK195,Arun Kumar,ORD008899,82.3,20,74.14
PK019,Sanjay Kumar,ORD008900,99.12,3,43.58
PK139,Naveen Kumar,ORD008901,88.36,6,48.86
PK148,Naveen Kumar,ORD008902,93.98,18,74.48
PK123,Sanjay Kumar,ORD008903,95.13,8,31.7
PK116,Meena Devi,ORD008904,89.1,19,98.64
PK002,Swetha R,ORD008905,86.96,6,101.89
PK029,Swetha R,ORD008906,99.4,7,83.92
PK160,Priya Sharma,ORD008907,85.36,12,70.24
PK202,Divya Nair,ORD008908,98.27,12,45.47
PK098,Harish M,ORD008909,99.67,18,65.97
PK176,Vignesh R,ORD008910,86.67,6,86.46
PK071,Priya Sharma,ORD008911,86.02,17,76.89
PK115,Priya Sharma,ORD008912,89.95,5,27.39
PK149,Rahul Singh,ORD008913,86.1,8,30.57
PK032,Sanjay Kumar,ORD008914,82.08,8,98.71
PK127,Swetha R,ORD008915,98.02,13,43.9
PK122,Swetha R,ORD008916,87.25,14,107.59
PK026,Divya Nair,ORD008917,95.69,11,54.55
PK138,Harish M,ORD008918,84.26,4,33.52
PK159,Arun Kumar,ORD008919,87.41,17,83.9
PK220,Sanjay Kumar,ORD008920,83.7,5,103.13
PK050,Naveen Kumar,ORD008921,84.83,14,42.93
PK134,Priya Sharma,ORD008922,96.49,11,83.43
PK054,Priya Sharma,ORD008923,87.05,9,25.03
PK049,Sanjay Kumar,ORD008924,86.83,18,40.94
PK149,Swetha R,ORD008925,84.09,5,64.56
PK103,Harish M,ORD008926,92.5,13,93.82
PK144,Harish M,ORD008927,99.1,16,113.15
PK154,Vignesh R,ORD008928,82.46,3,110.75
PK059,Karthik Raj,ORD008929,85.54,10,97.23
PK119,Vignesh R,ORD008930,99.37,12,34.45
PK013,Anitha S,ORD008931,89.8,11,43.67
PK086,Vignesh R,ORD008932,85.16,15,41.95
PK165,Priya Sharma,ORD008933,93.8,6,58.78
PK049,Priya Sharma,ORD008934,94.82,14,61.0
PK225,Harish M,ORD008935,99.72,5,114.17
PK220,Meena Devi,ORD008936,89.53,7,84.65
PK217,Swetha R,ORD008937,94.97,15,81.76
PK140,Karthik Raj,ORD008938,98.9,13,114.74
PK192,Anitha S,ORD008939,85.52,8,17.24
PK133,Priya Sharma,ORD008940,92.48,3,65.11
PK174,Harish M,ORD008941,90.68,12,107.55
PK238,Arun Kumar,ORD008942,87.6,17,48.56
PK028,Swetha R,ORD008943,87.29,18,18.76
PK112,Meena Devi,ORD008944,92.66,9,21.57
PK209,Priya Sharma,ORD008945,82.34,4,59.02
PK225,Divya Nair,ORD008946,82.8,5,65.82
PK226,Karthik Raj,ORD008947,94.2,11,51.09
PK121,Harish M,ORD008948,89.94,17,95.78
PK003,Divya Nair,ORD008949,94.57,20,50.4
PK162,Divya Nair,ORD008950,94.35,16,95.22
PK122,Divya Nair,ORD008951,89.33,16,93.51
PK200,Naveen Kumar,ORD008952,91.88,14,87.34
PK128,Vignesh R,ORD008953,93.9,14,64.01
PK026,Vignesh R,ORD008954,98.54,5,72.56
PK013,Divya Nair,ORD008955,98.64,6,20.55
PK046,Sanjay Kumar,ORD008956,90.69,7,86.46
PK175,Karthik Raj,ORD008957,98.04,13,108.66
PK219,Naveen Kumar,ORD008958,83.69,10,61.97
PK229,Rahul Singh,ORD008959,95.63,6,67.41
PK058,Arun Kumar,ORD008960,88.42,6,41.64
PK225,Karthik Raj,ORD008961,86.49,8,117.21
PK242,Arun Kumar,ORD008962,87.15,16,70.36
PK003,Priya Sharma,ORD008963,85.89,4,54.33
PK182,Karthik Raj,ORD008964,84.72,20,117.6
PK054,Karthik Raj,ORD008965,98.11,14,87.36
PK010,Sanjay Kumar,ORD008966,90.39,8,90.59
PK152,Rahul Singh,ORD008967,87.03,12,119.79
PK133,Harish M,ORD008968,99.21,18,94.67
PK022,Anitha S,ORD008969,82.56,18,57.45
PK035,Anitha S,ORD008970,89.94,10,83.11
PK042,Sanjay Kumar,ORD008971,82.44,9,54.7
PK196,Anitha S,ORD008972,87.77,10,48.65
PK208,Karthik Raj,ORD008973,84.43,16,80.87
PK230,Vignesh R,ORD008974,90.17,8,114.27
PK043,Sanjay Kumar,ORD008975,98.24,10,59.03
PK059,Arun Kumar,ORD008976,92.18,19,113.48
PK008,Arun Kumar,ORD008977,91.36,8,86.78
PK166,Vignesh R,ORD008978,97.54,4,71.43
PK202,Rahul Singh,ORD008979,93.47,11,95.03
PK232,Meena Devi,ORD008980,89.59,13,45.83
PK235,Rahul Singh,ORD008981,92.52,19,56.48
PK162,Priya Sharma,ORD008982,95.96,13,114.41
PK105,Swetha R,ORD008983,88.84,8,107.23
PK200,Naveen Kumar,ORD008984,89.99,3,57.23
PK213,Arun Kumar,ORD008985,93.19,9,59.93
PK009,Arun Kumar,ORD008986,93.13,15,65.75
PK016,Divya Nair,ORD008987,82.06,13,112.65
PK087,Naveen Kumar,ORD008988,87.57,9,77.21
PK126,Vignesh R,ORD008989,91.12,20,45.1
PK041,Naveen Kumar,ORD008990,94.87,14,35.8
PK063,Vignesh R,ORD008991,97.43,6,56.53
PK091,Divya Nair,ORD008992,96.59,5,36.44
PK049,Rahul Singh,ORD008993,85.2,13,18.63
PK025,Sanjay Kumar,ORD008994,89.88,12,73.15
PK084,Priya Sharma,ORD008995,95.42,18,34.54
PK063,Naveen Kumar,ORD008996,93.29,10,104.46
PK148,Arun Kumar,ORD008997,84.7,15,16.99
PK065,Sanjay Kumar,ORD008998,99.78,5,73.37
PK240,Harish M,ORD008999,94.93,12,76.52
PK161,Meena Devi,ORD009000,86.77,14,31.2
PK032,Naveen Kumar,ORD009001,95.81,9,109.62
PK049,Priya Sharma,ORD009002,88.4,5,27.17
PK057,Priya Sharma,ORD009003,89.63,8,20.22
PK073,Rahul Singh,ORD009004,83.85,7,58.05
PK039,Naveen Kumar,ORD009005,82.42,16,108.56
PK002,Naveen Kumar,ORD009006,85.51,9,102.27
PK045,Meena Devi,ORD009007,86.83,12,54.76
PK126,Divya Nair,ORD009008,90.86,11,69.51
PK208,Harish M,ORD009009,96.63,9,112.08
PK216,Swetha R,ORD009010,86.22,11,51.1
PK164,Anitha S,ORD009011,85.45,11,74.15
PK013,Anitha S,ORD009012,95.7,4,96.1
PK143,Rahul Singh,ORD009013,90.77,11,55.93
PK132,Arun Kumar,ORD009014,88.4,20,24.2
PK153,Karthik Raj,ORD009015,86.37,11,46.99
PK110,Meena Devi,ORD009016,84.29,16,109.94
PK192,Harish M,ORD009017,96.47,16,40.03
PK010,Priya Sharma,ORD009018,89.11,6,40.68
PK044,Divya Nair,ORD009019,88.36,6,15.14
PK011,Meena Devi,ORD009020,95.94,20,16.98
PK078,Sanjay Kumar,ORD009021,94.58,8,85.78
